Key;NIBE Default;Intervall;Disabled;Device;Subdevice;Enum;Writeable;Comment;Relevant;Titel;Re­gister­typ;Re­gister;Divi­sions­faktor;Ein­heit;Vari­ablen­größe;Mindest­wert;Höchst­wert;Stan­dard­wert
h03424;;;;;;;;;no;id:12658;MODBUS_HOLDING_REGISTER;3424;1;;-;-;-;-
h03464;;;;;;;;;no;id:12659;MODBUS_HOLDING_REGISTER;3464;1;;-;-;-;-
h03504;;;;;;;;;no;id:12660;MODBUS_HOLDING_REGISTER;3504;1;;-;-;-;-
h03544;;;;;;;;;no;id:12661;MODBUS_HOLDING_REGISTER;3544;1;;-;-;-;-
h03584;;;;;;;;;no;id:12662;MODBUS_HOLDING_REGISTER;3584;1;;-;-;-;-
h03624;;;;;;;;;no;id:12663;MODBUS_HOLDING_REGISTER;3624;1;;-;-;-;-
h03664;;;;;;;;;no;id:12664;MODBUS_HOLDING_REGISTER;3664;1;;-;-;-;-
h03704;;;;;;;;;no;id:12665;MODBUS_HOLDING_REGISTER;3704;1;;-;-;-;-
h03744;;;;;;;;;no;id:12666;MODBUS_HOLDING_REGISTER;3744;1;;-;-;-;-
h03784;;;;;;;;;no;id:12667;MODBUS_HOLDING_REGISTER;3784;1;;-;-;-;-
h03824;;;;;;;;;no;id:12668;MODBUS_HOLDING_REGISTER;3824;1;;-;-;-;-
h03864;;;;;;;;;no;id:12669;MODBUS_HOLDING_REGISTER;3864;1;;-;-;-;-
h03904;;;;;;;;;no;id:12670;MODBUS_HOLDING_REGISTER;3904;1;;-;-;-;-
h03944;;;;;;;;;no;id:12692;MODBUS_HOLDING_REGISTER;3944;1;;u32;0;0;0
h03946;;;;;;;;;no;id:12693;MODBUS_HOLDING_REGISTER;3946;1;;u32;0;0;0
h03948;;;;;;;;;no;id:12694;MODBUS_HOLDING_REGISTER;3948;1;;u32;0;0;0
h03950;;;;;;;;;no;id:12695;MODBUS_HOLDING_REGISTER;3950;1;;u32;0;0;0
h03952;;;;;;;;;no;id:12696;MODBUS_HOLDING_REGISTER;3952;1;;u32;0;0;0
h03954;;;;;;;;;no;id:12697;MODBUS_HOLDING_REGISTER;3954;1;;u32;0;0;0
h03956;;;;;;;;;no;id:12698;MODBUS_HOLDING_REGISTER;3956;1;;u32;0;0;0
h03958;;;;;;;;;no;id:12699;MODBUS_HOLDING_REGISTER;3958;1;;u32;0;0;0
h03960;;;;;;;;;no;id:12700;MODBUS_HOLDING_REGISTER;3960;1;;u32;0;0;0
h03962;;;;;;;;;no;id:12701;MODBUS_HOLDING_REGISTER;3962;1;;u32;0;0;0
h03964;;;;;;;;;no;id:12702;MODBUS_HOLDING_REGISTER;3964;1;;u32;0;0;0
h03966;;;;;;;;;no;id:12703;MODBUS_HOLDING_REGISTER;3966;1;;u32;0;0;0
h03968;;;;;;;;;no;id:12704;MODBUS_HOLDING_REGISTER;3968;1;;u32;0;0;0
h03970;;;;;;;;;no;id:12705;MODBUS_HOLDING_REGISTER;3970;1;;u32;0;0;0
h03972;;;;;;;;;no;id:12706;MODBUS_HOLDING_REGISTER;3972;1;;u32;0;0;0
h03974;;;;;;;;;no;id:12707;MODBUS_HOLDING_REGISTER;3974;1;;u32;0;0;0
h03976;;;;;;;;;no;id:12708;MODBUS_HOLDING_REGISTER;3976;1;;u32;0;0;0
h03978;;;;;;;;;no;id:12709;MODBUS_HOLDING_REGISTER;3978;1;;u32;0;0;0
h03980;;;;;;;;;no;id:12710;MODBUS_HOLDING_REGISTER;3980;1;;u32;0;0;0
h03982;;;;;;;;;no;id:12711;MODBUS_HOLDING_REGISTER;3982;1;;u32;0;0;0
h03984;;;;;;;;;no;id:12712;MODBUS_HOLDING_REGISTER;3984;1;;u32;0;0;0
h03986;;;;;;;;;no;Disable emergency restart GP1;MODBUS_HOLDING_REGISTER;3986;1;;u8;0;1;0
h04000;;;;;;;;;no;EME20;MODBUS_HOLDING_REGISTER;4000;1;;u8;0;1;0
h04008;;;;;;;;;no;id:6012;MODBUS_HOLDING_REGISTER;4008;1;%;u8;1;100;70
h04072;;;;;;;;;no;id:6917;MODBUS_HOLDING_REGISTER;4072;1;;s16;0;200;1
h04073;;;;;;;;;no;id:6918;MODBUS_HOLDING_REGISTER;4073;1;;s16;0;20;1
h04074;;;;;;;;;no;id:6920;MODBUS_HOLDING_REGISTER;4074;1;;s16;0;20;0
h04075;;;;;;;;;no;id:6921;MODBUS_HOLDING_REGISTER;4075;1;;s16;1;100;15
h04076;;;;;;;;;no;ERS 2;MODBUS_HOLDING_REGISTER;4076;1;;u8;0;1;0
h04077;;;;;;;;;no;ERS 3;MODBUS_HOLDING_REGISTER;4077;1;;u8;0;1;0
h04078;;;;;;;;;no;ERS 4;MODBUS_HOLDING_REGISTER;4078;1;;u8;0;1;0
h04100;;;;;;;;;no;Blockierung Maßnahmen (ERS 3);MODBUS_HOLDING_REGISTER;4100;1;;u8;0;2;2
h04101;;;;;;;;;no;Blockierung Maßnahmen (ERS 4);MODBUS_HOLDING_REGISTER;4101;1;;u8;0;2;2
h04135;;;;;;;;;no;id:6486;MODBUS_HOLDING_REGISTER;4135;1;;u8;0;1;0
h04138;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;4138;1;;s8;-10;10;0
h04139;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;4139;1;;s8;-10;10;0
h04140;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;4140;1;;s8;-10;10;0
h04141;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;4141;1;;s8;-10;10;0
h04142;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 4;MODBUS_HOLDING_REGISTER;4142;1;;s8;-10;10;0
h04143;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 3;MODBUS_HOLDING_REGISTER;4143;1;;s8;-10;10;0
h04144;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 2;MODBUS_HOLDING_REGISTER;4144;1;;s8;-10;10;0
h04145;;;;;;;;;no;Externe Justierung, Kühlung Klimatisierungssystem 1;MODBUS_HOLDING_REGISTER;4145;1;;s8;-10;10;0
h04146;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;4146;10;°C;s16;50;300;200
h04147;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;4147;10;°C;s16;50;300;200
h04148;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;4148;10;°C;s16;50;300;200
h04149;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;4149;10;°C;s16;50;300;200
h04150;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 4;MODBUS_HOLDING_REGISTER;4150;10;°C;s16;50;300;200
h04151;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 3;MODBUS_HOLDING_REGISTER;4151;10;°C;s16;50;300;200
h04152;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 2;MODBUS_HOLDING_REGISTER;4152;10;°C;s16;50;300;200
h04153;;;;;;;;;no;Externe Justierung mit Raumfühler, Kühlung Klimatisierungssystem 1;MODBUS_HOLDING_REGISTER;4153;10;°C;s16;50;300;200
h04154;;;;;;;;;no;id:6922;MODBUS_HOLDING_REGISTER;4154;10;;s16;0;200;30
h04155;;;;;;;;;no;id:6923;MODBUS_HOLDING_REGISTER;4155;1;;s16;0;20;2
h04164;;;;;;;;;no;Sperrbereich 1 (EB102);MODBUS_HOLDING_REGISTER;4164;1;;u8;0;1;0
h04165;;;;;;;;;no;Sperrbereich 1 (EB103);MODBUS_HOLDING_REGISTER;4165;1;;u8;0;1;0
h04166;;;;;;;;;no;Sperrbereich 1 (EB104);MODBUS_HOLDING_REGISTER;4166;1;;u8;0;1;0
h04167;;;;;;;;;no;Sperrbereich 1 (EB105);MODBUS_HOLDING_REGISTER;4167;1;;u8;0;1;0
h04168;;;;;;;;;no;Sperrbereich 1 (EB106);MODBUS_HOLDING_REGISTER;4168;1;;u8;0;1;0
h04169;;;;;;;;;no;Sperrbereich 1 (EB107);MODBUS_HOLDING_REGISTER;4169;1;;u8;0;1;0
h04170;;;;;;;;;no;Sperrbereich 1 (EB108);MODBUS_HOLDING_REGISTER;4170;1;;u8;0;1;0
h04200;;;;VVM;SYS;;;;yes;Leistung bei NAT, manueller Wert;MODBUS_HOLDING_REGISTER;4200;1;;u8;0;1;0
h04201;;;;;;;;;no;id:6977;MODBUS_HOLDING_REGISTER;4201;1;;u8;0;100;0
h05000;;;X;VVM;SYS;;;;yes;Zwangssteuerung aktivieren;MODBUS_HOLDING_REGISTER;5000;1;;u8;0;0;0
h05008;;;X;VVM;SYS;;;;yes;Modbus external control;MODBUS_HOLDING_REGISTER;5008;1;;u8;0;1;0
h05009;;;;;;;;;no;id:24484;MODBUS_HOLDING_REGISTER;5009;10;°C;s16;50;800;450
h05010;;;;;;;;;no;id:24485;MODBUS_HOLDING_REGISTER;5010;10;°C;s16;50;800;450
h05011;;;;;;;;;no;id:24486;MODBUS_HOLDING_REGISTER;5011;10;°C;s16;50;800;450
h05012;;;;;;;;;no;id:24487;MODBUS_HOLDING_REGISTER;5012;10;°C;s16;50;800;450
h05013;;;;;;;;;no;id:24488;MODBUS_HOLDING_REGISTER;5013;10;°C;s16;50;800;450
h05014;;;;;;;;;no;id:24489;MODBUS_HOLDING_REGISTER;5014;10;°C;s16;50;800;450
h05015;;;;;;;;;no;id:24490;MODBUS_HOLDING_REGISTER;5015;10;°C;s16;50;800;450
h05016;;;;;;;;;no;id:24491;MODBUS_HOLDING_REGISTER;5016;10;°C;s16;50;800;450
h05017;;;;;;;;;no;id:24492;MODBUS_HOLDING_REGISTER;5017;10;°C;s16;-50;300;250
h05018;;;;;;;;;no;id:24493;MODBUS_HOLDING_REGISTER;5018;10;°C;s16;-50;300;250
h05019;;;;;;;;;no;id:24494;MODBUS_HOLDING_REGISTER;5019;10;°C;s16;-50;300;250
h05020;;;;;;;;;no;id:24495;MODBUS_HOLDING_REGISTER;5020;10;°C;s16;-50;300;250
h05021;;;;;;;;;no;id:24496;MODBUS_HOLDING_REGISTER;5021;10;°C;s16;-50;300;250
h05022;;;;;;;;;no;id:24497;MODBUS_HOLDING_REGISTER;5022;10;°C;s16;-50;300;250
h05023;;;;;;;;;no;id:24498;MODBUS_HOLDING_REGISTER;5023;10;°C;s16;-50;300;250
h05024;;;;;;;;;no;id:24499;MODBUS_HOLDING_REGISTER;5024;10;°C;s16;-50;300;250
h05025;;;;;;;;;no;Disable emergency restart GP1;MODBUS_HOLDING_REGISTER;5025;1;;u8;0;1;0
h05056;;;;;;;;;no;id:24681;MODBUS_HOLDING_REGISTER;5056;1;;u8;0;1;0
h05057;;;;;;;;;no;id:24682;MODBUS_HOLDING_REGISTER;5057;1;;u8;0;1;0
h05058;;;;;;;;;no;id:24683;MODBUS_HOLDING_REGISTER;5058;1;;u8;0;255;0
h05059;;;;;;;;;no;id:24684;MODBUS_HOLDING_REGISTER;5059;1;;u8;0;1;0
h05060;;;;;;;;;no;id:24969;MODBUS_HOLDING_REGISTER;5060;1;;u8;0;1;0
h05061;;;;;;;;;no;id:24970;MODBUS_HOLDING_REGISTER;5061;1;;s16;-100;10000;0
h05062;;;;;;;;;no;id:24971;MODBUS_HOLDING_REGISTER;5062;1;;u8;0;1;0
h05063;;;;;;;;;no;id:24972;MODBUS_HOLDING_REGISTER;5063;1;;u16;0;1000;0
h05064;;;;;;;;;no;id:24973;MODBUS_HOLDING_REGISTER;5064;1;;u8;0;1;0
h05065;;;;;;;;;no;id:24974;MODBUS_HOLDING_REGISTER;5065;1;;u8;0;1;0
h05066;;;;;;;;;no;id:24975;MODBUS_HOLDING_REGISTER;5066;1;;u16;0;1000;0
h05067;;;;;;;;;no;id:24976;MODBUS_HOLDING_REGISTER;5067;1;;u8;0;1;0
h05068;;;;;;;;;no;id:24977;MODBUS_HOLDING_REGISTER;5068;1;;u8;0;1;0
h05069;;;;;;;;;no;id:24978;MODBUS_HOLDING_REGISTER;5069;1;;u16;0;1000;0
h05070;;;;;;;;;no;id:24979;MODBUS_HOLDING_REGISTER;5070;1;;u8;0;1;0
h05071;;;;;;;;;no;id:24980;MODBUS_HOLDING_REGISTER;5071;1;;u16;0;1000;0
h05078;;;;;;;;;no;id:27854;MODBUS_HOLDING_REGISTER;5078;1;;u8;0;1;0
h05079;;;;;;;;;no;id:27855;MODBUS_HOLDING_REGISTER;5079;1;;u8;0;100;0
h05101;;;;;;;;;no;Heat pump test - Silent mode (EB101/EB102);MODBUS_HOLDING_REGISTER;5101;1;;u8;0;1;0
h05181;;;;;;;;;no;id:26865;MODBUS_HOLDING_REGISTER;5181;1;;u8;0;1;0
h05182;;;;;;;;;no;id:26867;MODBUS_HOLDING_REGISTER;5182;1;;u8;0;0;0
h05183;;;;;;;;;no;id:26817;MODBUS_HOLDING_REGISTER;5183;1;;s16;-32768;32767;32767
h05184;;;;;;;;;no;id:26818;MODBUS_HOLDING_REGISTER;5184;1;;s16;-32768;32767;32767
h05185;;;;;;;;;no;id:26819;MODBUS_HOLDING_REGISTER;5185;1;;s16;-32768;32767;32767
h05186;;;;;;;;;no;id:26820;MODBUS_HOLDING_REGISTER;5186;1;;s16;-32768;32767;32767
h05187;;;;;;;;;no;id:26821;MODBUS_HOLDING_REGISTER;5187;1;;s16;-32768;32767;32767
h05188;;;;;;;;;no;id:26822;MODBUS_HOLDING_REGISTER;5188;1;;s16;-32768;32767;32767
h05189;;;;;;;;;no;id:26823;MODBUS_HOLDING_REGISTER;5189;1;;s16;-32768;32767;32767
h05190;;;;;;;;;no;id:26824;MODBUS_HOLDING_REGISTER;5190;1;;s16;-32768;32767;32767
h05191;;;;;;;;;no;id:26825;MODBUS_HOLDING_REGISTER;5191;1;;s16;-32768;32767;32767
h05192;;;;;;;;;no;id:26826;MODBUS_HOLDING_REGISTER;5192;1;;s16;-32768;32767;32767
h05193;;;;;;;;;no;id:26827;MODBUS_HOLDING_REGISTER;5193;1;;s16;-32768;32767;32767
h05194;;;;;;;;;no;id:26828;MODBUS_HOLDING_REGISTER;5194;1;;s16;-32768;32767;32767
h05195;;;;;;;;;no;id:26829;MODBUS_HOLDING_REGISTER;5195;1;;s16;-32768;32767;32767
h05196;;;;;;;;;no;id:26830;MODBUS_HOLDING_REGISTER;5196;1;;s16;-32768;32767;32767
h05197;;;;;;;;;no;id:26831;MODBUS_HOLDING_REGISTER;5197;1;;s16;-32768;32767;32767
h05198;;;;;;;;;no;id:26832;MODBUS_HOLDING_REGISTER;5198;1;;s16;-32768;32767;32767
h05199;;;;;;;;;no;id:26833;MODBUS_HOLDING_REGISTER;5199;1;;s16;-32768;32767;32767
h05200;;;;;;;;;no;id:26834;MODBUS_HOLDING_REGISTER;5200;1;;s16;-32768;32767;32767
h05201;;;;;;;;;no;id:26835;MODBUS_HOLDING_REGISTER;5201;1;;s16;-32768;32767;32767
h05202;;;;;;;;;no;id:26836;MODBUS_HOLDING_REGISTER;5202;1;;s16;-32768;32767;32767
h05203;;;;;;;;;no;id:26837;MODBUS_HOLDING_REGISTER;5203;1;;s16;-32768;32767;32767
h05204;;;;;;;;;no;id:26838;MODBUS_HOLDING_REGISTER;5204;1;;s16;-32768;32767;32767
h05205;;;;;;;;;no;id:26839;MODBUS_HOLDING_REGISTER;5205;1;;s16;-32768;32767;32767
h05206;;;;;;;;;no;id:26840;MODBUS_HOLDING_REGISTER;5206;1;;s16;-32768;32767;32767
h05207;;;;;;;;;no;id:55496;MODBUS_HOLDING_REGISTER;5207;10;°C;s16;0;0;0
h05210;;;;;;;;;no;id:26696;MODBUS_HOLDING_REGISTER;5210;1;;u8;0;1;0
h05216;;;;;;;;;no;id:26702;MODBUS_HOLDING_REGISTER;5216;1;;u8;0;1;0
h05217;;;;;;;;;no;id:26703;MODBUS_HOLDING_REGISTER;5217;10;°C;s16;0;0;0
h05218;;;;;;;;;no;id:26704;MODBUS_HOLDING_REGISTER;5218;10;°C;s16;0;0;0
h05219;;;;;;;;;no;id:26705;MODBUS_HOLDING_REGISTER;5219;10;°C;s16;0;0;0
h05220;;;;;;;;;no;id:26706;MODBUS_HOLDING_REGISTER;5220;10;°C;s16;0;0;0
h05221;;;;;;;;;no;id:26707;MODBUS_HOLDING_REGISTER;5221;10;°C;s16;0;0;0
h05222;;;;;;;;;no;id:26708;MODBUS_HOLDING_REGISTER;5222;10;°C;s16;0;0;0
h05225;;;;;;;;;no;id:26711;MODBUS_HOLDING_REGISTER;5225;10;°C;s16;0;0;0
h05227;;;;;;;;;no;id:7048;MODBUS_HOLDING_REGISTER;5227;1;;u8;0;1;0
h05241;;;;;;;;;no;id:7855;MODBUS_HOLDING_REGISTER;5241;1;;u8;0;1;0
h05242;;;;;;;;;no;id:7856;MODBUS_HOLDING_REGISTER;5242;1;;u8;0;1;0
h05243;;;;;;;;;no;id:7857;MODBUS_HOLDING_REGISTER;5243;1;;u8;0;1;0
h05245;;;;;;;;;no;id:4045;MODBUS_HOLDING_REGISTER;5245;1;°C;s8;1;40;8
h05247;;;;;;;;;no;id:4046;MODBUS_HOLDING_REGISTER;5247;1;°C;s8;0;40;4
h05249;;;;;;;;;no;id:4049;MODBUS_HOLDING_REGISTER;5249;1;;u8;0;1;0
h05250;;;;;;;;;no;id:4050;MODBUS_HOLDING_REGISTER;5250;1;;u8;0;1;0
h05251;;;;;;;;;no;id:4051;MODBUS_HOLDING_REGISTER;5251;1;;u8;0;1;0
h05256;;;;;;;;;no;id:4591;MODBUS_HOLDING_REGISTER;5256;1;;s8;5;80;30
h05257;;;;;;;;;no;id:4617;MODBUS_HOLDING_REGISTER;5257;1;;s8;0;1;0
h05267;;;;;;;;;no;id:4660;MODBUS_HOLDING_REGISTER;5267;1;;u8;0;0;0
h05268;;;;;;;;;no;MV-gest. Wärmequellenmedium, Zubehör;MODBUS_HOLDING_REGISTER;5268;1;;u8;0;1;0
h05271;;;;;;;;;no;MV-gest. Wärmequellenmedium, max. Temp.;MODBUS_HOLDING_REGISTER;5271;1;°C;u8;0;30;20
h05272;;;;;;;;;no;id:4703;MODBUS_HOLDING_REGISTER;5272;1;;u8;0;1;0
h05273;;;;;;;;;no;id:4704;MODBUS_HOLDING_REGISTER;5273;1;;u8;0;1;0
h05274;;;;;;;;;no;id:4705;MODBUS_HOLDING_REGISTER;5274;1;;u8;0;1;0
h05275;;;;;;;;;no;id:4706;MODBUS_HOLDING_REGISTER;5275;1;;u8;0;1;0
h05276;;;;;;;;;no;id:4707;MODBUS_HOLDING_REGISTER;5276;1;;u8;0;1;0
h05277;;;;;;;;;no;id:4708;MODBUS_HOLDING_REGISTER;5277;1;;u8;0;1;0
h05278;;;;;;;;;no;id:4709;MODBUS_HOLDING_REGISTER;5278;1;;u8;0;1;0
h05279;;;;;;;;;no;id:4710;MODBUS_HOLDING_REGISTER;5279;1;;u8;0;1;0
h05295;;;;;;;;;no;Sperrbereich 2 (EB101);MODBUS_HOLDING_REGISTER;5295;1;;u8;0;1;0
h05296;;;;;;;;;no;Sperrbereich 1 (EB101);MODBUS_HOLDING_REGISTER;5296;1;;u8;0;1;0
h05297;;;;;;;;;no;id:4971;MODBUS_HOLDING_REGISTER;5297;1;Hz;u8;20;117;20
h05298;;;;;;;;;no;id:4972;MODBUS_HOLDING_REGISTER;5298;1;Hz;u8;20;117;20
h05299;;;;;;;;;no;id:4973;MODBUS_HOLDING_REGISTER;5299;1;Hz;u8;23;120;23
h05300;;;;;;;;;no;id:4974;MODBUS_HOLDING_REGISTER;5300;1;Hz;u8;23;120;23
h05307;;;;;;;;;no;id:12388;MODBUS_HOLDING_REGISTER;5307;1;;u8;0;0;0
h05326;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Tonsignal bei Alarm;MODBUS_HOLDING_REGISTER;5326;1;;u8;0;1;1
h05327;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Ton bei Tastendruck;MODBUS_HOLDING_REGISTER;5327;1;;u8;0;1;1
h05328;;;;VVM;WP;;;;yes;BT12 Offset Wärmepumpe 1;MODBUS_HOLDING_REGISTER;5328;10;°C;s8;-50;50;0
h05352;;;;S2125;WP;;;;yes;Min. zulässige Drehzahl (EB101 GP12);MODBUS_HOLDING_REGISTER;5352;1;%;u8;1;50;1
h05360;;;;S2125;ENTEIS;;;;yes;Start Enteisung Ventilator (EB101);MODBUS_HOLDING_REGISTER;5360;1;;s8;0;1;0
h05368;;;;S2125;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Defrost Requested EB101;MODBUS_HOLDING_REGISTER;5368;1;;s8;0;1;0
h05388;;;;;;;;;no;id:8302;MODBUS_HOLDING_REGISTER;5388;1;;u8;0;0;0
h05390;;;;;;;;;no;id:8982;MODBUS_HOLDING_REGISTER;5390;1;;u8;0;0;0
h05392;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Disable emergency restart GP1;MODBUS_HOLDING_REGISTER;5392;1;;u8;0;1;0
h05393;;;;;;;;;no;Startzeit;MODBUS_HOLDING_REGISTER;5393;1;;-;-;-;-
h05397;;;;;;;;;no;Startzeit;MODBUS_HOLDING_REGISTER;5397;1;;-;-;-;-
h05401;;;;;;;;;no;Stoppzeit;MODBUS_HOLDING_REGISTER;5401;1;;-;-;-;-
h05409;;;;;;;;;no;Startzeit BWZ Periode 1;MODBUS_HOLDING_REGISTER;5409;1;;-;-;-;-
h05413;;;;;;;;;no;Startzeit BWZ Periode 2;MODBUS_HOLDING_REGISTER;5413;1;;-;-;-;-
h05417;;;;;;;;;no;Startzeit BWZ Periode 3;MODBUS_HOLDING_REGISTER;5417;1;;-;-;-;-
h05421;;;;;;;;;no;Stoppzeit BWZ Periode 1;MODBUS_HOLDING_REGISTER;5421;1;;-;-;-;-
h05425;;;;;;;;;no;Stoppzeit BWZ Periode 2;MODBUS_HOLDING_REGISTER;5425;1;;-;-;-;-
h05429;;;;;;;;;no;Stoppzeit BWZ Periode 3;MODBUS_HOLDING_REGISTER;5429;1;;-;-;-;-
h05433;;;;;;;;;no;id:7130;MODBUS_HOLDING_REGISTER;5433;1;;u8;0;1;0
h05441;;;;;;;;;no;id:7138;MODBUS_HOLDING_REGISTER;5441;1;%;u8;0;100;70
h05442;;;;;;;;;no;id:7139;MODBUS_HOLDING_REGISTER;5442;1;;u8;0;1;0
h05443;;;;;;;;;no;id:7140;MODBUS_HOLDING_REGISTER;5443;1;;u8;0;1;0
h05444;;;;;;;;;no;id:7141;MODBUS_HOLDING_REGISTER;5444;1;%;u8;0;100;70
h05445;;;;;;;;;no;id:7142;MODBUS_HOLDING_REGISTER;5445;1;;u8;0;1;0
h05446;;;;;;;;;no;id:7143;MODBUS_HOLDING_REGISTER;5446;1;;u8;0;1;0
h05447;;;;;;;;;no;id:7144;MODBUS_HOLDING_REGISTER;5447;1;%;u8;0;100;70
h05448;;;;;;;;;no;id:7145;MODBUS_HOLDING_REGISTER;5448;1;;u8;0;1;0
h05449;;;;;;;;;no;id:7146;MODBUS_HOLDING_REGISTER;5449;1;;u8;0;1;0
h05450;;;;;;;;;no;id:7147;MODBUS_HOLDING_REGISTER;5450;1;%;u8;0;100;70
h05451;;;;;;;;;no;id:7148;MODBUS_HOLDING_REGISTER;5451;1;;u8;0;1;0
h05452;;;;;;;;;no;id:7149;MODBUS_HOLDING_REGISTER;5452;1;;u8;0;1;0
h05453;;;;;;;;;no;id:7150;MODBUS_HOLDING_REGISTER;5453;1;%;u8;0;100;70
h05455;;;;;;;;;no;id:7176;MODBUS_HOLDING_REGISTER;5455;1;;u8;0;1;0
h05458;;;;;;;;;no;Kühlung m Solaren.übersch.;MODBUS_HOLDING_REGISTER;5458;1;;u8;0;1;0
h05459;;;;;;;;;no;id:27818;MODBUS_HOLDING_REGISTER;5459;1;;u8;0;1;0
h05460;;;;;;;;;no;id:27819;MODBUS_HOLDING_REGISTER;5460;1;;u8;0;1;0
h05550;;;;;;;;;no;id:55495;MODBUS_HOLDING_REGISTER;5550;1;;u8;0;1;0
h05600;;;;;;;;;no;id:28403;MODBUS_HOLDING_REGISTER;5600;1;;s32;-10000;10000;100
h05602;;;;;;;;;no;id:28404;MODBUS_HOLDING_REGISTER;5602;1;;s32;-10000;10000;100
h05604;;;;;;;;;no;id:28405;MODBUS_HOLDING_REGISTER;5604;1;;s32;-10000;10000;100
h05606;;;;;;;;;no;id:28406;MODBUS_HOLDING_REGISTER;5606;1;;s32;-10000;10000;100
h05608;;;;;;;;;no;id:28407;MODBUS_HOLDING_REGISTER;5608;1;;s32;-10000;10000;100
h05610;;;;;;;;;no;id:28408;MODBUS_HOLDING_REGISTER;5610;1;;s32;-10000;10000;100
h05612;;;;;;;;;no;id:28409;MODBUS_HOLDING_REGISTER;5612;1;;s32;-10000;10000;100
h05614;;;;;;;;;no;id:28410;MODBUS_HOLDING_REGISTER;5614;1;;s32;-10000;10000;100
h05616;;;;;;;;;no;id:28411;MODBUS_HOLDING_REGISTER;5616;1;;s32;-10000;10000;100
h05618;;;;;;;;;no;id:28412;MODBUS_HOLDING_REGISTER;5618;1;;s32;-10000;10000;100
h05620;;;;;;;;;no;id:28413;MODBUS_HOLDING_REGISTER;5620;1;;s32;-10000;10000;100
h05622;;;;;;;;;no;id:28414;MODBUS_HOLDING_REGISTER;5622;1;;s32;-10000;10000;100
h05624;;;;;;;;;no;id:28415;MODBUS_HOLDING_REGISTER;5624;1;;s32;-10000;10000;100
h05626;;;;;;;;;no;id:28416;MODBUS_HOLDING_REGISTER;5626;1;;s32;-10000;10000;100
h05628;;;;;;;;;no;id:28417;MODBUS_HOLDING_REGISTER;5628;1;;s32;-10000;10000;100
h05630;;;;;;;;;no;id:28418;MODBUS_HOLDING_REGISTER;5630;1;;s32;-10000;10000;100
h05632;;;;;;;;;no;id:28419;MODBUS_HOLDING_REGISTER;5632;1;;s32;-10000;10000;100
h05634;;;;;;;;;no;id:28420;MODBUS_HOLDING_REGISTER;5634;1;;s32;-10000;10000;100
h05636;;;;;;;;;no;id:28421;MODBUS_HOLDING_REGISTER;5636;1;;s32;-10000;10000;100
h05638;;;;;;;;;no;id:28422;MODBUS_HOLDING_REGISTER;5638;1;;s32;-10000;10000;100
h05640;;;;;;;;;no;id:28423;MODBUS_HOLDING_REGISTER;5640;1;;s32;-10000;10000;100
h05642;;;;;;;;;no;id:28424;MODBUS_HOLDING_REGISTER;5642;1;;s32;-10000;10000;100
h05644;;;;;;;;;no;id:28425;MODBUS_HOLDING_REGISTER;5644;1;;s32;-10000;10000;100
h05646;;;;;;;;;no;id:28426;MODBUS_HOLDING_REGISTER;5646;1;;s32;-10000;10000;100
h05648;;;;;;;;;no;id:28427;MODBUS_HOLDING_REGISTER;5648;1;;s32;-10000;10000;100
h05650;;;;;;;;;no;id:28428;MODBUS_HOLDING_REGISTER;5650;1;;s32;-10000;10000;100
h05652;;;;;;;;;no;id:28429;MODBUS_HOLDING_REGISTER;5652;1;;s32;-10000;10000;100
h05654;;;;;;;;;no;id:28430;MODBUS_HOLDING_REGISTER;5654;1;;s32;-10000;10000;100
h05656;;;;;;;;;no;id:28431;MODBUS_HOLDING_REGISTER;5656;1;;s32;-10000;10000;100
